,국가별,연도,value
5525,몰도바,2021,9.6
5526,모나코,2021,7.5
5527,네덜란드,2021,857.6
5528,노르웨이,2021,420.8
5529,폴란드,2021,598.8
5530,포르투갈,2021,215.6
5531,루마니아,2021,222
5532,러시아,2021,1502.6
5533,산마리노,2021,1.5
5534,슬로바키아,2021,100.8
5535,슬로베니아,2021,52.3
5536,스페인,2021,1251.4
5537,스웨덴,2021,571
5538,스위스,2021,770.5
5539,우크라이나,2021,101.5
5540,영국,2021,3075.8
5541,몬테네그로,2021,4.6
5542,세르비아,2021,48.7
5543,알제리,2021,199.5
5544,앙골라,2021,82.4
5545,베냉,2021,15.8
5546,보츠와나,2021,16.6
5547,부르키나파소,2021,16.4
5548,부룬디,2021,3.3
5549,카메룬,2021,38.9
5550,카보베르데,2021,1.8
5551,중앙아프리카공화국,2021,2
5552,차드,2021,10.2
5553,코모로,2021,1.1
5554,콩고,2021,10
5555,콩고민주공화국,2021,48.1
5556,코트디부아르,2021,63.6
5557,지부티,2021,3.2
5558,이집트,2021,425.8
5559,적도기니,2021,9.7
5560,에리트레아,2021,-
5561,에티오피아,2021,100.4
5562,가봉,2021,15.4
5563,감비아,2021,1.8
5564,가나,2021,66
5565,기니,2021,13.2
5566,기니비사우,2021,1.5
5567,케냐,2021,90.4
5568,레소토,2021,2.2
5569,라이베리아,2021,3.3
5570,리비아,2021,68.2
5571,마다가스카르,2021,12.9
5572,말라위,2021,11.2
5573,말리,2021,16.3
5574,모리타니,2021,7.2
5575,모리셔스,2021,12.3
5576,모로코,2021,124
5577,모잠비크,2021,18.7
5578,나미비아,2021,10.7
5579,니제르,2021,12.8
5580,나이지리아,2021,518.5
5581,르완다,2021,12
5582,상투메프린시페,2021,0.3
5583,세네갈,2021,24.4
5584,세이셸,2021,1.7
5585,시에라리온,2021,5.2
5586,소말리아,2021,8.7
5587,남아프리카공화국,2021,353.9
5588,남수단,2021,-
5589,수단,2021,48.5
5590,에스와티니,2021,4.8
5591,탄자니아,2021,64.2
5592,토고,2021,7.4
5593,튀니지,2021,47.2
5594,우간다,2021,42.2
5595,잠비아,2021,24.9
5596,짐바브웨,2021,20.6
5597,미국령사모아,2021,0.7
5598,오스트레일리아,2021,1521.2
5599,피지,2021,4.1
5600,프랑스령폴리네시아,2021,5.6
5601,괌,2021,5.4
5602,키리바시,2021,0.2
5603,마셜제도,2021,0.2
5604,미크로네시아,2021,0.3
5605,나우루,2021,0.1
5606,뉴칼레도니아,2021,-
5607,뉴질랜드,2021,210.7
5608,북마리아나제도,2021,-
5609,팔라우,2021,0.2
5610,파푸아뉴기니,2021,23.8
5611,사모아,2021,0.8
5612,솔로몬제도,2021,1.5
5613,통가,2021,0.5
5614,투발루,2021,0
5615,바누아투,2021,0.8
5616,대한민국,2022,1798.7
5617,아프가니스탄,2022,15.3
5618,아르메니아,2022,14.2
5619,아제르바이잔,2022,56.7
5620,바레인,2022,35.9
5621,방글라데시,2022,305.6
5622,부탄,2022,2.6
5623,브루나이,2022,13
5624,캄보디아,2022,25
5625,중국,2022,16325.1
5626,키프로스,2022,27.9
5627,동티모르,2022,2.2
5628,조지아,2022,21.3
5629,홍콩,2022,318
5630,인도,2022,2973.5
5631,인도네시아,2022,1122.3
5632,이란,2022,487.7
5633,이라크,2022,193.9
5634,이스라엘,2022,408.2
5635,일본,2022,4529.9
5636,요르단,2022,43.9
5637,카자흐스탄,2022,221.5
5638,쿠웨이트,2022,119.3
5639,키르기스스탄,2022,8.5
5640,라오스,2022,19.6
5641,레바논,2022,33.9
5642,마카오,2022,22.6
5643,말레이시아,2022,386.9
5644,몰디브,2022,5.8
5645,몽골,2022,14.4
5646,미얀마,2022,63.2
5647,네팔,2022,33.1
5648,오만,2022,86.3
5649,파키스탄,2022,400.2
5650,필리핀,2022,407.7
5651,카타르,2022,170.9
5652,사우디아라비아,2022,782
5653,싱가포르,2022,383
5654,스리랑카,2022,89.5
5655,시리아,2022,-
5656,타지키스탄,2022,13.5
5657,태국,2022,450
5658,튀르키예,2022,1194.4
5659,투르크메니스탄,2022,54.6
5660,아랍에미리트,2022,431.4
5661,우즈베키스탄,2022,123.8
5662,베트남,2022,359.2
5663,예멘,2022,-
5664,버뮤다,2022,7.2
5665,캐나다,2022,1761.1
5666,그린란드,2022,-
5667,멕시코,2022,1285.1
5668,미국,2022,21236.3
5669,앤티가바부다,2022,1.6
5670,아르헨티나,2022,598.3
5671,아루바,2022,3.5
5672,바하마,2022,12.1
5673,바베이도스,2022,4.8
5674,벨리즈,2022,2.5
5675,볼리비아,2022,38.3
5676,브라질,2022,1899.5
5677,케이맨제도,2022,5.7
5678,칠레,2022,279.1
5679,콜롬비아,2022,354.6
5680,코스타리카,2022,69.5
5681,쿠바,2022,83.5
5682,도미니카연방,2022,0.5
5683,도미니카공화국,2022,98.1
5684,에콰도르,2022,109.6
5685,엘살바도르,2022,27.3
5686,그레나다,2022,1.1
5687,과테말라,2022,78.2
5688,가이아나,2022,14.3
5689,아이티,2022,14.5
5690,온두라스,2022,26
5691,자메이카,2022,14.8
5692,니카라과,2022,14.7
5693,파나마,2022,67.8
5694,파라과이,2022,42
5695,페루,2022,223
5696,푸에르토리코,2022,96
5697,세인트키츠네비스,2022,1
5698,세인트루시아,2022,2
5699,세인트빈센트그레나딘,2022,0.9
5700,수리남,2022,4.4
5701,트리니다드토바고,2022,21.7
5702,터크스케이커스제도,2022,0.9
5703,미국령버진아일랜드,2022,-
5704,우루과이,2022,61.8
5705,알바니아,2022,14.3
5706,안도라,2022,3.2
5707,오스트리아,2022,422.2
5708,벨라루스,2022,57.3
5709,벨기에,2022,516.5
5710,보스니아-헤르체고비나,2022,20.3
5711,불가리아,2022,61.7
5712,크로아티아,2022,64.4
5713,체코,2022,216
5714,덴마크,2022,356.2
5715,에스토니아,2022,28.5
5716,페로제도,2022,3.2
5717,핀란드,2022,259.2
5718,프랑스,2022,2638.4
5719,독일,2022,3633.6
5720,그리스,2022,211.5
5721,헝가리,2022,157.6
5722,아이슬란드,2022,22.1
5723,아일랜드,2022,499
5724,맨섬,2022,-
5725,이탈리아,2022,1966.5
5726,코소보,2022,8.3
5727,라트비아,2022,32
5728,리히텐슈타인,2022,-
5729,리투아니아,2022,52.5
5730,룩셈부르크,2022,71.7
5731,북마케도니아,2022,11.4
5732,몰타,2022,16.3
5733,몰도바,2022,9.1
5734,모나코,2022,8.3
5735,네덜란드,2022,894.7
5736,노르웨이,2022,433.5
5737,폴란드,2022,632.5
5738,포르투갈,2022,230.3
5739,루마니아,2022,231.1
5740,러시아,2022,1471.5
5741,산마리노,2022,-
5742,슬로바키아,2022,102.6
5743,슬로베니아,2022,53.5
5744,스페인,2022,1323.6
5745,스웨덴,2022,586.2
5746,스위스,2022,790.3
5747,우크라이나,2022,72.3
5748,영국,2022,3209.5
5749,몬테네그로,2022,4.9
5750,세르비아,2022,49.9
5751,알제리,2022,206.7
5752,앙골라,2022,84.9
5753,베냉,2022,16.8
5754,보츠와나,2022,17.5
5755,부르키나파소,2022,16.7
5756,부룬디,2022,3.4
5757,카메룬,2022,40.2
5758,카보베르데,2022,2.1
5759,중앙아프리카공화국,2022,2
5760,차드,2022,10.5
5761,코모로,2022,1.1
5762,콩고,2022,10.2
5763,콩고민주공화국,2022,52.4
5764,코트디부아르,2022,67.6
5765,지부티,2022,3.3
5766,이집트,2022,453.8
5767,적도기니,2022,10
5768,에리트레아,2022,-
5769,에티오피아,2022,105.8
5770,가봉,2022,15.9
5771,감비아,2022,1.9
5772,가나,2022,68.5
5773,기니,2022,13.8
5774,기니비사우,2022,1.6
5775,케냐,2022,94.8
5776,레소토,2022,2.2
5777,라이베리아,2022,3.4
5778,리비아,2022,69.1
5779,마다가스카르,2022,13.4
5780,말라위,2022,11.3
5781,말리,2022,16.9
5782,모리타니,2022,7.7
5783,모리셔스,2022,13.3
5784,모로코,2022,125.5
5785,모잠비크,2022,19.5
5786,나미비아,2022,11.3
5787,니제르,2022,14.3
5788,나이지리아,2022,535.3
5789,르완다,2022,12.9
5790,상투메프린시페,2022,0.3
5791,세네갈,2022,25.3
5792,세이셸,2022,1.9
5793,시에라리온,2022,5.4
5794,소말리아,2022,9
5795,남아프리카공화국,2022,360.7
5796,남수단,2022,-
5797,수단,2022,48.1
5798,에스와티니,2022,4.8
5799,탄자니아,2022,67.2
5800,토고,2022,7.8
5801,튀니지,2022,48.4
5802,우간다,2022,44.1
5803,잠비아,2022,26.2
5804,짐바브웨,2022,22
5805,미국령사모아,2022,0.7
5806,오스트레일리아,2022,1586.2
5807,피지,2022,4.9
5808,프랑스령폴리네시아,2022,5.9
5809,괌,2022,5.7
5810,키리바시,2022,0.3
5811,마셜제도,2022,0.2
5812,미크로네시아,2022,0.3
5813,나우루,2022,0.1
5814,뉴칼레도니아,2022,-
5815,뉴질랜드,2022,216.6
5816,북마리아나제도,2022,-
5817,팔라우,2022,0.2
5818,파푸아뉴기니,2022,25
5819,사모아,2022,0.8
5820,솔로몬제도,2022,1.5
5821,통가,2022,0.5
5822,투발루,2022,0
5823,바누아투,2022,0.8
5824,대한민국,2023,1839.4
5825,아프가니스탄,2023,-
5826,아르메니아,2023,15.5
5827,아제르바이잔,2023,57.4
5828,바레인,2023,36.7
5829,방글라데시,2023,323.3
5830,부탄,2023,-
5831,브루나이,2023,13.2
5832,캄보디아,2023,26.3
5833,중국,2023,17174
5834,키프로스,2023,28.6
5835,동티모르,2023,1.9
5836,조지아,2023,22.9
5837,홍콩,2023,328.2
5838,인도,2023,3199.1
5839,인도네시아,2023,1178.9
5840,이란,2023,511.8
5841,이라크,2023,188.2
5842,이스라엘,2023,416.4
5843,일본,2023,4617
5844,요르단,2023,45.1
5845,카자흐스탄,2023,232.8
5846,쿠웨이트,2023,116.7
5847,키르기스스탄,2023,9
5848,라오스,2023,20.3
5849,레바논,2023,33.9
5850,마카오,2023,40.8
5851,말레이시아,2023,401.1
5852,몰디브,2023,6
5853,몽골,2023,15.5
5854,미얀마,2023,63.8
5855,네팔,2023,33.7
5856,오만,2023,87.4
5857,파키스탄,2023,400.2
5858,필리핀,2023,430.3
5859,카타르,2023,-
5860,사우디아라비아,2023,776.1
5861,싱가포르,2023,387.1
5862,스리랑카,2023,87.5
5863,시리아,2023,-
5864,타지키스탄,2023,14.6
5865,태국,2023,458.4
5866,튀르키예,2023,1248.4
5867,투르크메니스탄,2023,58
5868,아랍에미리트,2023,446.1
5869,우즈베키스탄,2023,131.2
5870,베트남,2023,377.4
5871,예멘,2023,-
5872,버뮤다,2023,-
5873,캐나다,2023,1779.9
5874,그린란드,2023,-
5875,멕시코,2023,1326.6
5876,미국,2023,21776.3
5877,앤티가바부다,2023,1.7
5878,아르헨티나,2023,589
5879,아루바,2023,-
5880,바하마,2023,12.4
5881,바베이도스,2023,5
5882,벨리즈,2023,2.6
5883,볼리비아,2023,39.3
5884,브라질,2023,1954.8
5885,케이맨제도,2023,-
5886,칠레,2023,279.7
5887,콜롬비아,2023,356.8
5888,코스타리카,2023,73.1
5889,쿠바,2023,-
5890,도미니카연방,2023,0.6
5891,도미니카공화국,2023,100.4
5892,에콰도르,2023,112.2
5893,엘살바도르,2023,28.3
5894,그레나다,2023,1.2
5895,과테말라,2023,80.9
5896,가이아나,2023,19
5897,아이티,2023,14.2
5898,온두라스,2023,26.9
5899,자메이카,2023,15.1
5900,니카라과,2023,15.4
5901,파나마,2023,72.8
5902,파라과이,2023,44
5903,페루,2023,221.8
5904,푸에르토리코,2023,96.6
5905,세인트키츠네비스,2023,1
5906,세인트루시아,2023,2
5907,세인트빈센트그레나딘,2023,1
5908,수리남,2023,4.5
5909,트리니다드토바고,2023,22.1
5910,터크스케이커스제도,2023,0.9
5911,미국령버진아일랜드,2023,-
5912,우루과이,2023,62
5913,알바니아,2023,14.8
5914,안도라,2023,3.2
5915,오스트리아,2023,418.7
5916,벨라루스,2023,59.5
5917,벨기에,2023,523.5
5918,보스니아-헤르체고비나,2023,20.6
5919,불가리아,2023,62.9
5920,크로아티아,2023,66.4
5921,체코,2023,215.3
5922,덴마크,2023,363
5923,에스토니아,2023,27.7
5924,페로제도,2023,-
5925,핀란드,2023,256.5
5926,프랑스,2023,2657
5927,독일,2023,3622.5
5928,그리스,2023,215.8
5929,헝가리,2023,156.2
5930,아이슬란드,2023,23
5931,아일랜드,2023,483
5932,맨섬,2023,-
5933,이탈리아,2023,1984.6
5934,코소보,2023,8.5
5935,라트비아,2023,31.9
5936,리히텐슈타인,2023,-
5937,리투아니아,2023,52.3
5938,룩셈부르크,2023,70.9
5939,북마케도니아,2023,11.5
5940,몰타,2023,17.3
5941,몰도바,2023,9.2
5942,모나코,2023,-
5943,네덜란드,2023,895.8
5944,노르웨이,2023,435.7
5945,폴란드,2023,633.6
5946,포르투갈,2023,235.5
5947,루마니아,2023,236
5948,러시아,2023,1524.5
5949,산마리노,2023,-
5950,슬로바키아,2023,104.3
5951,슬로베니아,2023,54.4
5952,스페인,2023,1356.7
5953,스웨덴,2023,585
5954,스위스,2023,796
5955,우크라이나,2023,76.1
5956,영국,2023,3212.8
5957,몬테네그로,2023,5.2
5958,세르비아,2023,51.2
5959,알제리,2023,215.1
5960,앙골라,2023,85.6
5961,베냉,2023,17.8
5962,보츠와나,2023,17.9
5963,부르키나파소,2023,17.2
5964,부룬디,2023,3.5
5965,카메룬,2023,41.9
5966,카보베르데,2023,2.2
5967,중앙아프리카공화국,2023,2.1
5968,차드,2023,11
5969,코모로,2023,1.2
5970,콩고,2023,10.4
5971,콩고민주공화국,2023,56.8
5972,코트디부아르,2023,72
5973,지부티,2023,3.5
5974,이집트,2023,470.9
5975,적도기니,2023,9.4
5976,에리트레아,2023,-
5977,에티오피아,2023,112.7
5978,가봉,2023,16.2
5979,감비아,2023,2
5980,가나,2023,70.5
5981,기니,2023,14.8
5982,기니비사우,2023,1.6
5983,케냐,2023,99.9
5984,레소토,2023,2.2
5985,라이베리아,2023,3.6
5986,리비아,2023,67.9
5987,마다가스카르,2023,14
5988,말라위,2023,11.5
5989,말리,2023,17.8
5990,모리타니,2023,7.9
5991,모리셔스,2023,14.3
5992,모로코,2023,129.5
5993,모잠비크,2023,20.4
5994,나미비아,2023,11.7
5995,니제르,2023,14.7
5996,나이지리아,2023,550.6
5997,르완다,2023,14
5998,상투메프린시페,2023,0.3
5999,세네갈,2023,26.2
6000,세이셸,2023,2
6001,시에라리온,2023,5.6
6002,소말리아,2023,9.2
6003,남아프리카공화국,2023,362.9
6004,남수단,2023,-
6005,수단,2023,42.3
6006,에스와티니,2023,5.1
6007,탄자니아,2023,70.6
6008,토고,2023,8.3
6009,튀니지,2023,48.6
6010,우간다,2023,46.5
6011,잠비아,2023,27.7
6012,짐바브웨,2023,23.1
6013,미국령사모아,2023,-
6014,오스트레일리아,2023,1634
6015,피지,2023,5.3
6016,프랑스령폴리네시아,2023,-
6017,괌,2023,-
6018,키리바시,2023,0.3
6019,마셜제도,2023,0.2
6020,미크로네시아,2023,0.3
6021,나우루,2023,0.1
6022,뉴칼레도니아,2023,-
6023,뉴질랜드,2023,217.9
6024,북마리아나제도,2023,-
6025,팔라우,2023,0.2
6026,파푸아뉴기니,2023,25.6
6027,사모아,2023,0.9
6028,솔로몬제도,2023,1.6
6029,통가,2023,-
6030,투발루,2023,0
6031,바누아투,2023,0.8
